Joueur,Age,Position,Ligue,equipe,Matchs joues,Titularisations,Minutes jouees,Matches equivalents 90 minutes,Buts,Passes decisives,Buts + Passes décisives,Buts hors penalty,Penalty marques,Penalty tentes,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus hors penalty (npxG) ,Passes decisives attendues (xAG),xG + xAG hors penalty,Passes progressives ,Courses progressives ,Receptions progressives ,Buts par 90 minutes,Passes decisives par 90 minutes,Buts + Passes decisives par 90 minutes ,Buts hors penalty par 90 minutes,Buts + Passes decisives hors penalty par 90 min,xG par 90 minutes,xAG par 90 minutes,xG + xAG par 90 minutes,npxG par 90 minutes,npxG + xAG par 90 minutes,Matches (equivalents 90 minutes),Actions menant a un tir,Actions menant a un tir par 90 minutes ,Passes vivantes menant a un tir,Passes arretees menant a un tir,Ballons perdus menant a un tir,Tirs menant a un tir,Fautes subies menant a un tir,Actions defensives menant a un tir,Actions menant a un but,Actions menant a un but par 90 minutes,Passes vivantes menant a un but,Passes arretees menant a un but,Ballons perdus menant a un but,Tirs menant a un but,Fautes subies menant a un but ,Actions defensives menant a un but,Passes reussies totales,Passes tentees totales,Pourcentage de reussite des passes,Distance totale des passes ,Distance progressive des passes,Passes courtes reussies,Passes courtes tentees,Pourcentage de reussite des passes courtes,Passes moyennes reussies,Passes moyennes tentees,Pourcentage de reussite des passes moyennes,Passes longues reussies,Passes longues tentees,Pourcentage de reussite des passes longues,Passes decisives,Passes decisives attendues (xAG),Passes attendues ,Difference entre passes attendues et xAG,Passes cles,Passes vers le dernier tiers,Passes dans la surface adverse,Centres dans la surface adverse,Passes progressives,Deuxieme carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres,Performance Iterceptions ,Tacles reussis,Penalty obtenus,Penalty concedes,Buts contre son camp,Ballons recuperes,Duels aeriens gagnes,Duels aeriens perdus,Pourcentage de duels aeriens gagnes,Buts,Tirs,Tirs cadres,Pourcentage de tirs cadres,Tirs par 90 minutes,Tirs cadres par 90 minutes,Buts par tir,Buts par tir cadre,Distance moyenne des tirs,Coups francs,Penalty marques,Penalty tentes,Buts attendus (xG),Buts attendus hors penalty (npxG),npxG par tir,Difference entre buts reels et xG ,Difference entre buts reels hors penalty et npxG,Tacles,Tacles reussis,Tacles dans le tiers defensif,Tacles dans le tiers median,Tacles dans le tiers offensif,Tacles dans les duels ,Duels tentes,Pourcentage de tacles reussis Tkl%,Duels perdus,Contres,Tirs contres ,Passes contrees ,Interceptions ,Tacles + Interceptions,Degagements,Erreurs ayant conduit a un tir adverse,Minutes par match ,Pourcentage de minutes jouees ,Titularisations,Minutes par titularisation ,Matches completes,Remplacants,Minutes par entree,Matches non remplace,Points par match,Buts marques avec le joueur,Buts encaisses avec le joueur,Difference de buts avec le joueur,Difference de buts par 90 minutes,Difference avec/sans le joueur,xG marques avec le joueur ,xG encaisses avec le joueur,Difference de xG avec le joueur,Difference de xG par 90 minutes,Difference de xG avec/sans le joueur,Touches,Touches dans la surface defensive,Touches dans le tiers defensif,Touches dans le tier median,Touches dans le tiers offensif,Touches dans la surface offensive,Ballons en jeu,Dribbles tentes,Dribbles reussis,Pourcentage de dribbles reussis,Ballons perdus apres dribble,Pourcentage de ballons perdus apres dribble,Portees de balle,Distance totale parcourue avec le ballon,Distance progressive parcourue avec le ballon,Courses progressives,Courses vers le dernier tiers,Courses dans la surface adverse
Radu Drăgușin,21.0,Defender,Serie A,Genoa,19.0,19.0,1710.0,19.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8,1.9,6.0,29.0,13.0,0.11,0.05,0.16,0.11,0.16,0.05,0.04,0.1,0.05,0.1,19.0,12.0,0.63,7.0,2.0,0.0,3.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,592.0,721.0,82.1,10460.0,3372.0,233.0,270.0,86.3,308.0,343.0,89.8,41.0,83.0,49.4,1.0,0.8,0.9,0.2,7.0,22.0,2.0,0.0,29.0,0.0,14.0,14.0,0.0,1.0,21.0,11.0,0.0,0.0,0.0,62.0,58.0,25.0,69.9,2.0,17.0,4.0,23.5,0.89,0.21,0.12,0.5,12.5,0.0,0.0,0.0,1.0,1.0,0.06,1.0,1.0,16.0,11.0,9.0,6.0,1.0,8.0,9.0,88.9,1.0,18.0,12.0,6.0,21.0,37.0,87.0,3.0,90.0,50.0,19.0,90.0,19.0,0.0,0.0,0.0,1.11,20.0,24.0,-4.0,-0.21,-0.42,15.8,19.0,-3.2,-0.17,0.04,909.0,173.0,487.0,347.0,80.0,28.0,909.0,1.0,0.0,0.0,1.0,100.0,447.0,1898.0,922.0,6.0,6.0,1.0
Tim Drexler,18.0,Defender,Bundesliga,Hoffenheim,8.0,6.0,573.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,5.0,0.79,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.47,3.0,0.0,0.0,0.0,0.0,0.0,315.0,349.0,90.3,5021.0,1532.0,158.0,168.0,94.0,141.0,148.0,95.3,11.0,22.0,50.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,12.0,0.0,4.0,5.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,24.0,3.0,14.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,12.0,4.0,0.0,8.0,17.0,47.1,9.0,12.0,8.0,4.0,8.0,24.0,14.0,0.0,72.0,18.7,6.0,85.0,5.0,2.0,32.0,3.0,1.13,12.0,14.0,-2.0,-0.31,-0.39,8.0,14.2,-6.2,-0.97,-0.93,417.0,35.0,197.0,208.0,13.0,4.0,417.0,5.0,1.0,20.0,3.0,60.0,263.0,1190.0,603.0,6.0,2.0,0.0
Domingos Duarte,28.0,Defender,La Liga,Getafe,15.0,11.0,907.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.3,0.3,0.1,0.4,7.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,10.1,4.0,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,380.0,77.4,6753.0,2583.0,67.0,87.0,77.0,168.0,201.0,83.6,59.0,85.0,69.4,0.0,0.1,0.1,-0.1,2.0,40.0,1.0,1.0,47.0,1.0,8.0,8.0,0.0,1.0,8.0,4.0,0.0,0.0,0.0,45.0,14.0,10.0,58.3,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.3,0.3,0.27,-0.3,-0.3,7.0,4.0,6.0,0.0,1.0,5.0,7.0,71.4,2.0,7.0,5.0,2.0,8.0,15.0,27.0,0.0,60.0,26.5,11.0,78.0,7.0,4.0,14.0,12.0,1.27,14.0,18.0,-4.0,-0.4,-0.11,12.2,15.5,-3.3,-0.33,-0.15,453.0,45.0,173.0,264.0,20.0,6.0,453.0,3.0,1.0,33.3,1.0,33.3,211.0,1150.0,728.0,7.0,1.0,0.0
Rubén Duarte,27.0,Defender,La Liga,Alavés,28.0,21.0,1878.0,20.9,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.7,0.7,1.5,2.2,16.0,81.0,39.0,0.1,0.05,0.14,0.1,0.14,0.03,0.07,0.1,0.03,0.1,20.9,32.0,1.54,21.0,8.0,1.0,1.0,1.0,0.0,2.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,566.0,827.0,68.4,11070.0,5341.0,226.0,262.0,86.3,254.0,331.0,76.7,80.0,198.0,40.4,1.0,1.5,1.5,-0.5,17.0,58.0,15.0,10.0,81.0,0.0,31.0,30.0,0.0,70.0,23.0,20.0,0.0,0.0,0.0,93.0,27.0,26.0,50.9,2.0,15.0,5.0,33.3,0.72,0.24,0.13,0.4,24.6,3.0,0.0,0.0,0.7,0.7,0.05,1.3,1.3,39.0,20.0,21.0,16.0,2.0,21.0,31.0,67.7,10.0,21.0,6.0,15.0,23.0,62.0,69.0,0.0,67.0,54.9,21.0,83.0,15.0,7.0,19.0,6.0,1.07,20.0,30.0,-10.0,-0.48,-0.48,25.9,25.8,0.1,0.01,-0.07,1024.0,88.0,405.0,429.0,197.0,12.0,1024.0,5.0,3.0,60.0,1.0,20.0,395.0,1913.0,981.0,16.0,15.0,2.0
Denzel Dumfries,27.0,Defender,Serie A,Inter,31.0,19.0,1639.0,18.2,4.0,4.0,8.0,4.0,0.0,0.0,2.0,1.0,2.3,2.3,4.9,7.1,50.0,51.0,147.0,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39,18.2,47.0,2.59,37.0,3.0,3.0,1.0,3.0,0.0,8.0,0.44,5.0,0.0,1.0,0.0,2.0,0.0,614.0,801.0,76.7,9956.0,2925.0,287.0,345.0,83.2,265.0,335.0,79.1,41.0,70.0,58.6,4.0,4.9,3.2,-0.9,27.0,34.0,29.0,13.0,51.0,0.0,25.0,18.0,5.0,47.0,12.0,13.0,0.0,0.0,0.0,58.0,36.0,18.0,66.7,4.0,24.0,6.0,25.0,1.32,0.33,0.17,0.67,11.8,0.0,0.0,0.0,2.3,2.3,0.09,1.7,1.7,22.0,13.0,9.0,11.0,2.0,9.0,23.0,39.1,14.0,15.0,6.0,9.0,12.0,34.0,33.0,1.0,53.0,47.9,19.0,72.0,5.0,12.0,23.0,3.0,2.35,46.0,13.0,33.0,1.81,0.09,36.6,14.0,22.6,1.24,0.01,977.0,32.0,231.0,385.0,367.0,73.0,977.0,33.0,14.0,42.4,12.0,36.4,502.0,2532.0,1121.0,50.0,19.0,11.0
Paul Dummett,31.0,Defender,Premier League,Newcastle Utd,5.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,91.3,320.0,76.0,10.0,10.0,100.0,11.0,12.0,91.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,4.5,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.6,0.0,0.0,0.0,5.0,4.0,24.0,2.6,0.0,1.0,-1.0,-4.5,-5.14,0.4,0.9,-0.5,-2.22,-2.62,26.0,3.0,7.0,16.0,3.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,33.0,1.0,0.0,0.0
Lewis Dunk,31.0,Defender,Premier League,Brighton,33.0,33.0,2869.0,31.9,3.0,1.0,4.0,3.0,0.0,0.0,7.0,1.0,3.1,3.1,0.9,4.0,33.0,152.0,13.0,0.09,0.03,0.13,0.09,0.13,0.1,0.03,0.12,0.1,0.12,31.9,48.0,1.51,39.0,3.0,0.0,6.0,0.0,0.0,7.0,0.22,6.0,0.0,0.0,1.0,0.0,0.0,2977.0,3233.0,92.1,50791.0,19478.0,1343.0,1382.0,97.2,1340.0,1417.0,94.6,216.0,340.0,63.5,1.0,0.9,2.2,0.1,13.0,204.0,8.0,1.0,152.0,0.0,23.0,12.0,1.0,7.0,31.0,14.0,0.0,1.0,0.0,180.0,57.0,32.0,64.0,3.0,33.0,12.0,36.4,1.04,0.38,0.09,0.25,13.4,4.0,0.0,0.0,3.1,3.1,0.09,-0.1,-0.1,27.0,14.0,17.0,9.0,1.0,13.0,36.0,36.1,23.0,49.0,37.0,12.0,31.0,58.0,90.0,1.0,87.0,83.9,33.0,87.0,29.0,0.0,0.0,0.0,1.3,49.0,52.0,-3.0,-0.09,0.56,46.0,46.4,-0.4,-0.01,-0.31,3481.0,554.0,1811.0,1542.0,145.0,51.0,3481.0,8.0,5.0,62.5,2.0,25.0,2417.0,10752.0,5605.0,33.0,18.0,2.0
Jean-Kevin Duverne,26.0,Defender,Ligue 1,Nantes,19.0,15.0,1348.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.2,0.5,18.0,64.0,23.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,15.0,12.0,0.8,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.0,743.0,80.3,10059.0,4272.0,273.0,302.0,90.4,263.0,315.0,83.5,47.0,94.0,50.0,0.0,0.2,0.3,-0.2,3.0,45.0,8.0,3.0,64.0,0.0,29.0,16.0,0.0,13.0,18.0,19.0,0.0,1.0,0.0,80.0,15.0,15.0,50.0,0.0,4.0,1.0,25.0,0.27,0.07,0.0,0.0,20.0,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3,37.0,19.0,16.0,17.0,4.0,18.0,44.0,40.9,26.0,17.0,5.0,12.0,18.0,55.0,34.0,0.0,71.0,44.1,15.0,86.0,9.0,4.0,15.0,8.0,1.42,14.0,17.0,-3.0,-0.2,0.96,15.7,20.1,-4.4,-0.29,0.29,894.0,53.0,324.0,444.0,133.0,6.0,894.0,15.0,9.0,60.0,6.0,40.0,621.0,3240.0,1644.0,18.0,28.0,1.0
Festy Ebosele,20.0,Defender,Serie A,Udinese,31.0,20.0,1700.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.8,0.8,1.8,2.6,67.0,35.0,98.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14,18.9,55.0,2.91,30.0,1.0,10.0,2.0,12.0,0.0,4.0,0.21,0.0,0.0,1.0,0.0,3.0,0.0,278.0,419.0,66.3,4631.0,1636.0,140.0,182.0,76.9,98.0,149.0,65.8,27.0,51.0,52.9,0.0,1.8,1.5,-1.8,15.0,22.0,11.0,5.0,35.0,1.0,29.0,45.0,1.0,45.0,10.0,20.0,1.0,3.0,0.0,74.0,16.0,18.0,47.1,0.0,16.0,5.0,31.3,0.85,0.26,0.0,0.0,21.1,0.0,0.0,0.0,0.8,0.8,0.05,-0.8,-0.8,33.0,20.0,23.0,9.0,1.0,21.0,35.0,60.0,14.0,33.0,2.0,31.0,10.0,43.0,27.0,0.0,55.0,49.7,20.0,70.0,4.0,11.0,27.0,6.0,0.9,20.0,29.0,-9.0,-0.48,-0.11,22.0,24.8,-2.8,-0.15,0.23,706.0,35.0,166.0,245.0,314.0,46.0,706.0,108.0,49.0,45.4,37.0,34.3,406.0,3692.0,1887.0,67.0,45.0,30.0
Enzo Ebosse,24.0,Defender,Serie A,Udinese,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,11.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,80.0,222.0,57.0,4.0,4.0,100.0,7.0,9.0,77.8,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,0.2,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.42,0.1,0.4,-0.3,-3.61,-3.36,17.0,5.0,9.0,8.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,21.0,0.0,0.0,0.0
Tyronne Ebuehi,27.0,Defender,Serie A,Empoli,15.0,11.0,1099.0,12.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.9,1.2,34.0,37.0,35.0,0.0,0.08,0.08,0.0,0.08,0.02,0.07,0.1,0.02,0.1,12.2,17.0,1.39,14.0,2.0,0.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,426.0,570.0,74.7,6790.0,2586.0,233.0,260.0,89.6,152.0,205.0,74.1,29.0,66.0,43.9,1.0,0.9,0.6,0.1,11.0,22.0,9.0,4.0,37.0,0.0,7.0,9.0,3.0,23.0,6.0,9.0,0.0,0.0,0.0,70.0,8.0,18.0,30.8,0.0,5.0,1.0,20.0,0.41,0.08,0.0,0.0,15.6,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3,14.0,9.0,9.0,5.0,0.0,7.0,11.0,63.6,4.0,9.0,4.0,5.0,6.0,20.0,27.0,1.0,73.0,32.1,11.0,84.0,10.0,4.0,43.0,7.0,0.8,5.0,15.0,-10.0,-0.82,-0.24,11.8,17.9,-6.1,-0.5,-0.09,668.0,44.0,266.0,258.0,150.0,20.0,668.0,13.0,4.0,30.8,7.0,53.8,345.0,2020.0,1217.0,34.0,14.0,6.0
John Egan,30.0,Defender,Premier League,Sheffield Utd,6.0,6.0,482.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,5.4,1.0,0.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,185.0,69.2,2449.0,988.0,38.0,49.0,77.6,79.0,92.0,85.9,9.0,38.0,23.7,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,6.0,1.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,21.0,14.0,8.0,63.6,0.0,3.0,1.0,33.3,0.56,0.19,0.0,0.0,10.3,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,6.0,4.0,4.0,2.0,0.0,4.0,11.0,36.4,7.0,10.0,4.0,6.0,13.0,19.0,39.0,1.0,80.0,14.1,6.0,80.0,4.0,0.0,0.0,0.0,0.17,4.0,17.0,-13.0,-2.43,-0.71,3.5,14.6,-11.1,-2.06,-1.23,257.0,58.0,163.0,81.0,13.0,9.0,257.0,0.0,0.0,0.0,0.0,0.0,106.0,485.0,233.0,0.0,2.0,0.0
Kingsley Ehizibue,28.0,Defender,Serie A,Udinese,23.0,11.0,955.0,10.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.3,1.3,0.7,2.0,18.0,15.0,44.0,0.0,0.09,0.09,0.0,0.09,0.12,0.07,0.19,0.12,0.19,10.6,23.0,2.17,14.0,0.0,2.0,3.0,4.0,0.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,175.0,257.0,68.1,2722.0,928.0,100.0,119.0,84.0,57.0,84.0,67.9,11.0,25.0,44.0,1.0,0.7,0.5,0.3,8.0,10.0,7.0,5.0,15.0,0.0,12.0,21.0,5.0,17.0,8.0,14.0,0.0,0.0,0.0,44.0,12.0,13.0,48.0,0.0,18.0,3.0,16.7,1.7,0.28,0.0,0.0,18.5,0.0,0.0,0.0,1.3,1.3,0.07,-1.3,-1.3,22.0,14.0,16.0,4.0,2.0,11.0,18.0,61.1,7.0,21.0,3.0,18.0,8.0,30.0,36.0,0.0,42.0,27.9,11.0,63.0,0.0,12.0,22.0,1.0,0.87,9.0,15.0,-6.0,-0.57,-0.2,8.9,13.9,-5.0,-0.47,-0.29,413.0,43.0,132.0,146.0,139.0,28.0,413.0,21.0,11.0,52.4,6.0,28.6,200.0,1268.0,596.0,18.0,10.0,7.0
Hjalmar Ekdal,24.0,Defender,Premier League,Burnley,8.0,5.0,437.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.1,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,4.9,2.0,0.41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,217.0,88.0,3404.0,938.0,66.0,71.0,93.0,109.0,120.0,90.8,12.0,17.0,70.6,0.0,0.1,0.0,-0.1,1.0,8.0,0.0,0.0,11.0,0.0,8.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,26.0,4.0,9.0,30.8,0.0,2.0,1.0,50.0,0.41,0.21,0.0,0.0,16.4,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,4.0,2.0,2.0,2.0,0.0,2.0,4.0,50.0,2.0,10.0,5.0,5.0,6.0,10.0,21.0,0.0,55.0,12.8,5.0,75.0,0.0,3.0,21.0,12.0,0.88,2.0,8.0,-6.0,-1.24,-0.3,5.1,7.7,-2.6,-0.54,0.28,268.0,36.0,131.0,124.0,15.0,3.0,268.0,3.0,2.0,66.7,1.0,33.3,142.0,885.0,523.0,5.0,4.0,0.0
Aritz Elustondo,29.0,Defender,La Liga,Real Sociedad,15.0,7.0,812.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.6,0.9,4.0,31.0,2.0,0.0,0.11,0.11,0.0,0.11,0.03,0.07,0.1,0.03,0.1,9.0,13.0,1.44,7.0,2.0,0.0,3.0,0.0,1.0,2.0,0.22,0.0,0.0,0.0,2.0,0.0,0.0,402.0,468.0,85.9,7493.0,2576.0,141.0,163.0,86.5,232.0,255.0,91.0,26.0,43.0,60.5,1.0,0.6,0.1,0.4,7.0,22.0,0.0,0.0,31.0,0.0,9.0,10.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,38.0,29.0,13.0,69.0,0.0,7.0,2.0,28.6,0.78,0.22,0.0,0.0,11.0,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3,11.0,7.0,5.0,4.0,2.0,6.0,14.0,42.9,8.0,12.0,10.0,2.0,7.0,18.0,26.0,0.0,54.0,23.7,7.0,86.0,6.0,8.0,27.0,10.0,1.73,10.0,8.0,2.0,0.22,-0.12,8.3,13.1,-4.8,-0.53,-0.82,545.0,47.0,225.0,282.0,41.0,14.0,545.0,3.0,2.0,66.7,1.0,33.3,273.0,1407.0,661.0,4.0,5.0,1.0
Nico Elvedi,26.0,Defender,Bundesliga,Gladbach,30.0,28.0,2482.0,27.6,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.6,1.6,0.1,1.7,37.0,109.0,6.0,0.07,0.04,0.11,0.07,0.11,0.06,0.0,0.06,0.06,0.06,27.6,22.0,0.8,20.0,0.0,0.0,2.0,0.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,1500.0,1690.0,88.8,26281.0,8034.0,585.0,646.0,90.6,821.0,874.0,93.9,72.0,124.0,58.1,1.0,0.1,0.4,0.9,3.0,74.0,4.0,1.0,109.0,0.0,13.0,18.0,1.0,3.0,43.0,18.0,0.0,0.0,0.0,137.0,72.0,46.0,61.0,2.0,18.0,6.0,33.3,0.65,0.22,0.11,0.33,11.4,0.0,0.0,0.0,1.6,1.6,0.09,0.4,0.4,33.0,18.0,22.0,10.0,1.0,18.0,24.0,75.0,6.0,40.0,25.0,15.0,43.0,76.0,150.0,2.0,83.0,81.1,28.0,87.0,24.0,2.0,27.0,1.0,1.0,44.0,48.0,-4.0,-0.15,0.94,35.7,40.5,-4.8,-0.17,0.28,1999.0,289.0,1047.0,881.0,79.0,25.0,1999.0,9.0,6.0,66.7,1.0,11.1,1184.0,6532.0,3837.0,37.0,19.0,0.0
Emerson,24.0,Defender,Premier League,Tottenham,22.0,11.0,1161.0,12.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.6,21.0,57.0,35.0,0.08,0.0,0.08,0.08,0.08,0.02,0.03,0.05,0.02,0.05,12.9,21.0,1.63,15.0,2.0,0.0,1.0,2.0,1.0,3.0,0.23,1.0,2.0,0.0,0.0,0.0,0.0,937.0,1038.0,90.3,13652.0,3714.0,529.0,558.0,94.8,339.0,362.0,93.6,32.0,45.0,71.1,0.0,0.4,0.9,-0.4,3.0,42.0,7.0,2.0,57.0,0.0,14.0,38.0,0.0,14.0,20.0,24.0,0.0,0.0,0.0,82.0,15.0,21.0,41.7,1.0,6.0,3.0,50.0,0.47,0.23,0.17,0.33,22.5,0.0,0.0,0.0,0.2,0.2,0.03,0.8,0.8,36.0,24.0,23.0,10.0,3.0,21.0,43.0,48.8,22.0,23.0,10.0,13.0,20.0,56.0,50.0,1.0,53.0,33.9,11.0,86.0,8.0,11.0,19.0,16.0,1.64,22.0,31.0,-9.0,-0.7,-1.57,18.5,28.3,-9.8,-0.76,-1.34,1220.0,103.0,462.0,517.0,249.0,12.0,1220.0,21.0,10.0,47.6,6.0,28.6,686.0,2759.0,1292.0,21.0,19.0,2.0
Martin Erlic,25.0,Defender,Serie A,Sassuolo,32.0,31.0,2618.0,29.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,19.0,78.0,11.0,0.03,0.0,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,29.1,12.0,0.41,8.0,1.0,0.0,1.0,2.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,972.0,1214.0,80.1,19654.0,7045.0,307.0,357.0,86.0,530.0,594.0,89.2,129.0,243.0,53.1,0.0,0.0,0.4,0.0,0.0,76.0,6.0,0.0,78.0,0.0,30.0,26.0,0.0,5.0,28.0,22.0,0.0,2.0,0.0,110.0,55.0,48.0,53.4,1.0,8.0,3.0,37.5,0.28,0.1,0.13,0.33,10.2,0.0,0.0,0.0,1.0,1.0,0.12,0.0,0.0,37.0,22.0,26.0,8.0,3.0,20.0,30.0,66.7,10.0,31.0,16.0,15.0,28.0,65.0,128.0,1.0,82.0,76.5,31.0,83.0,22.0,1.0,45.0,3.0,0.91,38.0,47.0,-9.0,-0.31,2.27,32.6,41.5,-8.9,-0.31,1.13,1476.0,196.0,700.0,729.0,53.0,15.0,1476.0,6.0,4.0,66.7,2.0,33.3,690.0,3537.0,2051.0,19.0,8.0,1.0
